net,length_um
decoder.rf.ram\[9\]\[28\],204.46
_01460_,203.84
_03602_,203.04
_02225_,202.74
decoder.rf.ram\[22\]\[10\],201.18
_01681_,200.22
_02027_,200.12
_01390_,197.92
_01057_,197.68
decoder.rf.ram\[8\]\[16\],195.84
_03617_,195.62
decoder.rf.ram\[15\]\[24\],195.5
_04076_,193.88
_04166_,191.6
_02192_,191.5
_02450_,189.88
decoder.rf.ram\[12\]\[30\],189.36
_03622_,188.92
_03293_,188.36
_02090_,188
decoder.result\[21\],186.78
_04022_,185.98
_04299_,185.29
decoder.rf.ram\[12\]\[22\],185.2
_01397_,184.64
_02219_,184.28
_03816_,183.02
_04093_,182.16
decoder.rf.ram\[16\]\[23\],181.46
_02327_,180.6
_01904_,178.26
_03228_,177.82
_03261_,177.74
_03593_,176.98
_00502_,176.29
_03513_,176.06
_01805_,174.34
_02103_,171.14
_02899_,170.94
_02856_,170.7
_04261_,170.58
_01962_,169.72
_01510_,167.96
_00273_,165.92
_01758_,165.54
_04157_,165
_01310_,164.72
_01756_,163.9
_03581_,163.86
_03235_,163.38
_01271_,163.16
decoder.rf.ram\[21\]\[16\],161.82
_01192_,161.56
_03841_,160.4
_02678_,160.24
_00692_,160.16
_04036_,159.6
_04354_,158.74
_02212_,158.58
decoder.rf.ram\[31\]\[16\],156.66
_01653_,156
_04067_,153.2
_04050_,152.96
_02511_,152.34
_03657_,147.66
_03556_,147.62
_01389_,146.3
_04165_,145.26
_03946_,140.88
net999,140.46
_02058_,139.98
_02284_,139.56
_00115_,139.36
_02217_,139.1
_01083_,138.9
_00354_,138.84
_04064_,137.64
_03694_,136.68
_04060_,136
_02199_,134.78
decoder.rf.ram\[9\]\[11\],132.82
_01498_,132.18
_04039_,130.14
_03647_,130.02
_01952_,128.38
_01364_,124.68
_01429_,124.46
_02276_,123.24
_03989_,122.54
_01312_,121.24
_01156_,121.1
_04147_,120.38
_01329_,119.62
net273,119.46
decoder.rf.ram\[18\]\[6\],118.555
_03750_,115.22
_02757_,113.5
decoder.rf.ram\[8\]\[13\],113.1
_01195_,112.9
_03570_,112.44
_03069_,110.92
_02519_,108.44
_01850_,107
_01432_,106.6
_01891_,106.52
_04141_,106.42
net574,105.74
_01159_,103.86
_04004_,102.72
_02475_,102.7
_03131_,102.69
_01987_,99.62
_03894_,99.5
_04113_,98.42
_01964_,97.12
_00514_,93.78
decoder.rf.ram\[17\]\[8\],93.58
_03803_,93.08
_03907_,91.92
_03706_,91.9
_03534_,91.36
_03687_,89.54
_02274_,86.5
_02975_,83.88
_02588_,82.48
decoder.rf.ram\[18\]\[2\],82.3
_02226_,79.86
clknet_leaf_256_clk,79.78
_00857_,78.7
_01385_,78.32
_04020_,75.48
_02118_,74.7
_01255_,74.52
decoder.rf.ram\[13\]\[31\],74.52
_02454_,74.24
_03874_,71.26
decoder.rf.ram\[10\]\[23\],69.1
decoder.rf.ram\[19\]\[18\],68.46
clknet_leaf_107_clk,66.965
decoder.rf.ram\[2\]\[6\],63.18
_03638_,59.84
clknet_leaf_484_clk,59.82
_00133_,59.76
clknet_leaf_786_clk,55.14
clknet_leaf_379_clk,54.72
clknet_leaf_252_clk,54.64
clknet_leaf_382_clk,54.38
_01991_,52.32
clknet_leaf_31_clk,51.36
clknet_leaf_460_clk,51.12
clknet_leaf_817_clk,50.84
clknet_leaf_343_clk,50.5
clknet_leaf_721_clk,50.48
clknet_leaf_412_clk,50.42
clknet_leaf_97_clk,50.24
clknet_leaf_534_clk,49.28
clknet_leaf_89_clk,48.76
clknet_leaf_352_clk,48.455
clknet_leaf_78_clk,48.245
_00952_,48.12
clknet_leaf_661_clk,47.48
clknet_leaf_28_clk,47.42
clknet_leaf_731_clk,46.98
clknet_leaf_422_clk,46.9
clknet_leaf_187_clk,46.46
_02945_,45.98
clknet_leaf_12_clk,45.76
clknet_leaf_385_clk,45.68
clknet_leaf_523_clk,44.96
clknet_leaf_458_clk,44.76
clknet_leaf_105_clk,44.64
clknet_leaf_420_clk,44.3
clknet_leaf_753_clk,44.16
clknet_leaf_203_clk,44.08
clknet_leaf_722_clk,43.68
clknet_leaf_71_clk,43.26
clknet_leaf_398_clk,42.84
clknet_leaf_712_clk,42.84
clknet_leaf_307_clk,42.58
clknet_leaf_498_clk,42.5
clknet_leaf_580_clk,42.5
clknet_leaf_438_clk,42.34
clknet_leaf_827_clk,42.3
clknet_leaf_244_clk,42.26
clknet_leaf_776_clk,41.54
clknet_leaf_347_clk,41.42
clknet_leaf_478_clk,41.4
clknet_leaf_723_clk,41.32
clknet_leaf_708_clk,41.24
_00176_,41.18
clknet_leaf_752_clk,40.86
clknet_leaf_336_clk,40.82
clknet_leaf_2_clk,40.54
clknet_leaf_284_clk,40.5
clknet_leaf_701_clk,40.4
clknet_leaf_702_clk,40.38
clknet_leaf_696_clk,39.82
clknet_leaf_632_clk,39.44
clknet_leaf_92_clk,39.02
clknet_leaf_117_clk,38.575
clknet_leaf_166_clk,38.48
clknet_leaf_225_clk,38.36
clknet_leaf_430_clk,38.32
clknet_leaf_224_clk,38.24
clknet_leaf_278_clk,38.14
clknet_leaf_406_clk,38.06
_00631_,37.98
clknet_leaf_254_clk,37.84
clknet_leaf_121_clk,37.6
clknet_leaf_511_clk,37.455
clknet_leaf_153_clk,37.36
clknet_leaf_346_clk,37.36
clknet_leaf_648_clk,37.36
clknet_leaf_736_clk,37.32
clknet_leaf_695_clk,37.3
clknet_leaf_334_clk,37.26
clknet_leaf_222_clk,37.22
clknet_leaf_139_clk,37.14
clknet_leaf_611_clk,37.1
clknet_leaf_8_clk,37.06
clknet_leaf_510_clk,36.4
clknet_leaf_289_clk,36.16
clknet_leaf_129_clk,35.72
clknet_leaf_301_clk,35.64
clknet_leaf_468_clk,35.64
clknet_leaf_70_clk,35.5
clknet_leaf_608_clk,35.5
clknet_leaf_273_clk,35.38
clknet_leaf_493_clk,35.38
clknet_leaf_655_clk,35.1
clknet_leaf_133_clk,34.96
clknet_leaf_439_clk,34.96
clknet_leaf_456_clk,34.88
clknet_leaf_528_clk,34.88
clknet_leaf_294_clk,34.5
clknet_leaf_816_clk,34.42
clknet_leaf_514_clk,34.04
clknet_leaf_795_clk,34
clknet_leaf_829_clk,33.88
clknet_leaf_425_clk,33.46
clknet_leaf_383_clk,33.12
clknet_leaf_143_clk,33.08
clknet_leaf_600_clk,33.08
clknet_leaf_373_clk,33.04
clknet_leaf_39_clk,32.84
clknet_leaf_175_clk,32.74
clknet_leaf_16_clk,32.16
clknet_leaf_172_clk,32.08
clknet_leaf_464_clk,32.04
clknet_leaf_96_clk,31.88
clknet_leaf_312_clk,31.8
clknet_leaf_743_clk,31.8
clknet_leaf_391_clk,31.78
clknet_leaf_365_clk,31.54
clknet_leaf_583_clk,31.54
clknet_leaf_192_clk,31.46
clknet_leaf_651_clk,31.28
clknet_leaf_370_clk,31.2
clknet_leaf_410_clk,31.16
clknet_leaf_662_clk,31
clknet_leaf_634_clk,30.88
clknet_leaf_467_clk,30.78
clknet_leaf_545_clk,30.78
clknet_leaf_130_clk,30.56
clknet_leaf_639_clk,30.5
clknet_leaf_819_clk,30.5
clknet_leaf_578_clk,30.32
clknet_leaf_543_clk,30.12
clknet_leaf_476_clk,30.06
clknet_leaf_376_clk,29.71
clknet_leaf_375_clk,29.66
clknet_leaf_732_clk,29.655
clknet_leaf_842_clk,29.4
clknet_leaf_137_clk,29.36
clknet_leaf_443_clk,29.24
clknet_leaf_77_clk,29.2
clknet_leaf_737_clk,29.02
clknet_leaf_158_clk,28.98
clknet_leaf_311_clk,28.98
clknet_leaf_27_clk,28.82
clknet_leaf_454_clk,28.82
clknet_leaf_626_clk,28.48
clknet_leaf_104_clk,28.28
clknet_leaf_554_clk,28.1
clknet_leaf_633_clk,28.06
clknet_leaf_171_clk,27.82
clknet_leaf_359_clk,27.24
clknet_leaf_704_clk,27.22
net1283,27.2
clknet_leaf_93_clk,27.12
clknet_leaf_302_clk,27.1
clknet_leaf_775_clk,27.1
clknet_leaf_576_clk,27.06
clknet_leaf_413_clk,27.02
clknet_leaf_242_clk,26.98
clknet_leaf_386_clk,26.9
clknet_leaf_441_clk,26.82
clknet_leaf_450_clk,26.76
clknet_leaf_469_clk,26.64
clknet_leaf_833_clk,26.48
clknet_leaf_767_clk,26.44
clknet_leaf_268_clk,26.4
clknet_leaf_683_clk,26.4
clknet_leaf_477_clk,26.32
clknet_leaf_226_clk,26.22
clknet_leaf_644_clk,26.14
clknet_leaf_25_clk,25.86
clknet_leaf_593_clk,25.84
clknet_leaf_364_clk,25.6
clknet_leaf_749_clk,25.56
clknet_leaf_251_clk,25.48
clknet_leaf_193_clk,25.335
clknet_leaf_201_clk,25.1
clknet_leaf_341_clk,24.38
clknet_leaf_140_clk,24.18
clknet_leaf_553_clk,24.1
clknet_leaf_495_clk,23.76
clknet_leaf_765_clk,23.76
clknet_leaf_602_clk,23.695
clknet_leaf_605_clk,23.54
clknet_leaf_475_clk,23.34
clknet_leaf_742_clk,23.18
clknet_leaf_274_clk,23.08
clknet_leaf_447_clk,22.88
clknet_leaf_76_clk,22.54
clknet_leaf_535_clk,22.24
clknet_leaf_315_clk,22.12
clknet_leaf_207_clk,22.08
clknet_leaf_267_clk,22
clknet_leaf_417_clk,22
clknet_leaf_407_clk,21.96
clknet_leaf_377_clk,21.74
clknet_leaf_807_clk,21.54
clknet_leaf_763_clk,21.445
clknet_leaf_319_clk,21.16
clknet_leaf_354_clk,21.16
clknet_leaf_815_clk,21.16
clknet_leaf_470_clk,20.96
clknet_leaf_480_clk,20.9
clknet_leaf_13_clk,20.86
clknet_leaf_63_clk,20.82
clknet_leaf_67_clk,20.66
clknet_leaf_727_clk,20.54
clknet_leaf_797_clk,20.54
clknet_leaf_260_clk,20.2
clknet_leaf_300_clk,19.44
clknet_leaf_43_clk,19.32
clknet_leaf_628_clk,19.2
_04173_,19.12
clknet_leaf_174_clk,19.12
clknet_leaf_733_clk,18.78
clknet_leaf_276_clk,18.28
clknet_leaf_176_clk,18.02
clknet_leaf_50_clk,17.86
clknet_leaf_329_clk,17.7
_04006_,17.3
clknet_leaf_546_clk,16.98
clknet_leaf_637_clk,16.98
_02075_,16.78
clknet_leaf_355_clk,16.775
clknet_leaf_729_clk,16.14
clknet_leaf_457_clk,16.06
clknet_leaf_779_clk,15.98
clknet_leaf_323_clk,15.72
clknet_leaf_159_clk,15.56
clknet_leaf_265_clk,15.56
decoder.rf.ram\[30\]\[24\],15.4
clknet_leaf_388_clk,14.92
clknet_leaf_141_clk,14.76
clknet_leaf_227_clk,14.68
_03893_,14.58
clknet_leaf_436_clk,14.22
clknet_leaf_463_clk,13.76
clknet_leaf_808_clk,13.26
_02456_,13.22
clknet_leaf_825_clk,12.515
clknet_leaf_194_clk,12.38
_04042_,12.26
clknet_leaf_150_clk,12.26
clknet_leaf_58_clk,12.08
decoder.result\[3\],12
clknet_leaf_828_clk,12
_02248_,11.7
_01875_,11.64
_02115_,11.36
_04390_,11.26
_02532_,11.24
decoder.c\[1\],11.18
clknet_leaf_649_clk,11.12
clknet_leaf_303_clk,11.08
clknet_leaf_402_clk,11.04
clknet_leaf_558_clk,10.96
clknet_leaf_286_clk,10.92
_02045_,10.74
clknet_leaf_204_clk,10.66
_02370_,10.64
_02510_,10.62
_01267_,10.32
net1166,10.16
_03651_,9.96
decoder.inst\[21\],9.96
_02352_,9.86
_03118_,9.44
clknet_leaf_184_clk,9.24
clknet_leaf_161_clk,9.12
_01880_,8.82
_02215_,8.58
clknet_leaf_794_clk,8.36
control,8.35
_02095_,8.16
_03496_,8.14
_04033_,8.14
_03538_,8.12
_03592_,8.12
_02525_,8.08
decoder.rf.ram\[24\]\[9\],8.04
decoder.rf.ram\[10\]\[15\],8.02
_01914_,7.86
clknet_leaf_81_clk,7.78
_01527_,7.74
_04117_,7.7
_02472_,7.68
_02474_,7.56
_02209_,7.54
_01492_,7.4
_03975_,7.22
net1982,7.11
decoder.rf.ram\[8\]\[7\],7.1
_02002_,7.06
decoder.rf.ram\[23\]\[19\],7.06
_02336_,6.98
_03885_,6.86
_01994_,6.78
_02372_,6.78
_02282_,6.76
_01128_,6.74
_04097_,6.72
net1159,6.69
_00013_,6.64
_02011_,6.64
_03609_,6.64
clknet_leaf_178_clk,6.6
decoder.rf.ram\[2\]\[9\],6.58
_03367_,6.52
_03518_,6.4
_02329_,6.32
_03897_,6.26
_03717_,6.2
_02191_,6.18
_03589_,6.18
_01473_,6.14
_02125_,6.07
_03331_,6.06
_03810_,5.98
_02018_,5.9
_02033_,5.84
_02107_,5.84
_02285_,5.84
_02512_,5.84
_03896_,5.84
_02269_,5.82
display[1],5.75
display[3],5.75
display[5],5.75
decoder.rf.ram\[23\]\[8\],5.74
_02010_,5.72
_02098_,5.72
_04011_,5.72
clknet_leaf_108_clk,5.72
_01588_,5.68
_01755_,5.68
_04119_,5.68
_03595_,5.62
clknet_leaf_629_clk,5.6
_01956_,5.56
_02522_,5.56
net721,5.56
_01541_,5.38
_01983_,5.38
_03182_,5.38
_03629_,5.38
_03891_,5.38
_03964_,5.38
_03557_,5.36
_01571_,5.34
_03870_,5.34
decoder.rf.ram\[20\]\[21\],5.34
_02262_,5.28
decoder.rf.ram\[10\]\[0\],5.28
decoder.rf.ram\[29\]\[11\],5.28
_02119_,5.26
_02279_,5.26
_02020_,5.22
_02290_,5.22
_01641_,5.14
clknet_leaf_56_clk,5.1
_02223_,4.94
_03691_,4.94
_03958_,4.94
_03920_,4.92
decoder.rf.ram\[3\]\[3\],4.92
_01546_,4.88
_04062_,4.88
display[2],4.73
_01174_,4.6
_04065_,4.56
_02579_,4.48
_03634_,4.48
_03748_,4.42
display[0],4.39
display[4],4.39
display[6],4.39
_01916_,4.36
_02489_,4.34
reset,4.27
_02340_,4.22
clknet_leaf_361_clk,4.22
clknet_leaf_703_clk,4.22
_02363_,4.1
_02138_,4.02
_02182_,4.02
_03985_,4.02
_03738_,4
_03932_,4
_01479_,3.98
decoder.rf.ram\[16\]\[27\],3.98
decoder.result\[22\],3.76
_03860_,3.52
_01169_,3.42
_03880_,3.42
_03889_,3.42
decoder.rf.ram\[20\]\[31\],3.42
_02493_,3.3
_02684_,3.3
decoder.rf.ram\[0\]\[9\],3.3
decoder.rf.ram\[19\]\[31\],3.3
decoder.rf.ram\[23\]\[25\],3.3
_01769_,3.22
_03846_,3.22
net1123,3.18
_03778_,3.125
_02100_,3.1
_03937_,3.08
_02935_,2.98
decoder.rf.ram\[0\]\[4\],2.98
decoder.rf.ram\[30\]\[6\],2.98
_02108_,2.96
_03649_,2.96
_03910_,2.96
decoder.inst\[30\],2.96
decoder.result\[12\],2.96
decoder.result\[19\],2.96
decoder.rf.ram\[10\]\[26\],2.96
decoder.rf.ram\[15\]\[9\],2.96
decoder.rf.ram\[16\]\[22\],2.96
decoder.rf.ram\[23\]\[10\],2.96
_02460_,2.86
net418,2.72
net598,2.72
_02049_,2.64
_02515_,2.64
_01487_,2.62
_01706_,2.62
_03867_,2.62
decoder.rf.ram\[9\]\[18\],2.62
_01477_,2.5
_01949_,2.5
_02337_,2.5
_02326_,2.38
_04046_,2.18
_02097_,2.16
decoder.rf.ram\[16\]\[21\],2.16
_02123_,2.04
_02131_,2.04
_03774_,1.84
_01992_,1.7
decoder.result\[23\],1.7
decoder.result\[6\],1.6
decoder.rf.ram\[0\]\[26\],1.6
decoder.rf.ram\[18\]\[22\],1.6
decoder.rf.ram\[23\]\[24\],1.6
decoder.rf.ram\[28\]\[1\],1.6
_02492_,1.26
_04034_,1.26
_02127_,1.14
decoder.rf.ram\[29\]\[5\],1.14
_02012_,0.46
_02113_,0.46
net1164,0.46
